Date,Close
15/04/2024,86.00099945
16/04/2024,87.41500092
17/04/2024,84.03500366
18/04/2024,84.67099762
19/04/2024,76.19999695
22/04/2024,79.51799774
23/04/2024,82.42299652
24/04/2024,79.67700195
25/04/2024,82.63200378
26/04/2024,87.73500061
29/04/2024,87.75700378
30/04/2024,86.40200043
01/05/2024,83.04100037
02/05/2024,85.81700134
03/05/2024,88.78900146
06/05/2024,92.13999939
07/05/2024,90.55400085
08/05/2024,90.41200256
09/05/2024,88.74700165
10/05/2024,89.87799835
13/05/2024,90.39900208
14/05/2024,91.35600281
15/05/2024,94.62999725
16/05/2024,94.35900116
17/05/2024,92.47899628
20/05/2024,94.77999878
21/05/2024,95.38600159
22/05/2024,94.94999695
23/05/2024,103.7990036
24/05/2024,106.4690018
28/05/2024,113.901001
29/05/2024,114.8249969
30/05/2024,110.5
31/05/2024,109.6330032
03/06/2024,115
04/06/2024,116.4369965
05/06/2024,122.4400024
06/06/2024,120.9980011
07/06/2024,120.8880005
10/06/2024,121.7900009
11/06/2024,120.9100037
12/06/2024,125.1999969
13/06/2024,129.6100006
14/06/2024,131.8800049
17/06/2024,130.9799957
18/06/2024,135.5800018
20/06/2024,130.7799988
21/06/2024,126.5699997
24/06/2024,118.1100006
25/06/2024,126.0899963
26/06/2024,126.4000015
27/06/2024,123.9899979
28/06/2024,123.5400009
01/07/2024,124.3000031
02/07/2024,122.6699982
03/07/2024,128.2799988
05/07/2024,125.8300018
08/07/2024,128.1999969
09/07/2024,131.3800049
10/07/2024,134.9100037
11/07/2024,127.4000015
12/07/2024,129.2400055
15/07/2024,128.4400024
16/07/2024,126.3600006
17/07/2024,117.9899979
18/07/2024,121.0899963
19/07/2024,117.9300003
22/07/2024,123.5400009
23/07/2024,122.5899963
24/07/2024,114.25
25/07/2024,112.2799988
26/07/2024,113.0599976
29/07/2024,111.5899963
30/07/2024,103.7300034
31/07/2024,117.0199966
01/08/2024,109.2099991
02/08/2024,107.2699966
05/08/2024,100.4499969
06/08/2024,104.25
07/08/2024,98.91000366
08/08/2024,104.9700012
09/08/2024,104.75
12/08/2024,109.0199966
13/08/2024,116.1399994
14/08/2024,118.0800018
15/08/2024,122.8600006
16/08/2024,124.5800018
19/08/2024,130
20/08/2024,127.25
21/08/2024,128.5
22/08/2024,123.7399979
23/08/2024,129.3699951
26/08/2024,126.4599991
27/08/2024,128.3000031
28/08/2024,125.6100006
29/08/2024,117.5899963
30/08/2024,119.3700027
03/09/2024,108
04/09/2024,106.2099991
05/09/2024,107.2099991
06/09/2024,102.8300018
09/09/2024,106.4700012
10/09/2024,108.0999985
11/09/2024,116.9100037
12/09/2024,119.1399994
13/09/2024,119.0999985
16/09/2024,116.7799988
17/09/2024,115.5899963
18/09/2024,113.3700027
19/09/2024,117.8700027
20/09/2024,116
23/09/2024,116.2600021
24/09/2024,120.8700027
25/09/2024,123.5100021
26/09/2024,124.0400009
27/09/2024,121.4000015
30/09/2024,121.4400024
01/10/2024,117
02/10/2024,118.8499985
03/10/2024,122.8499985
04/10/2024,124.9199982
07/10/2024,127.7200012
08/10/2024,132.8899994
09/10/2024,132.6499939
10/10/2024,134.8099976
11/10/2024,134.8000031
14/10/2024,138.0700073
15/10/2024,131.6000061
16/10/2024,135.7200012
17/10/2024,136.9299927
18/10/2024,138
21/10/2024,143.7100067
22/10/2024,143.5899963
23/10/2024,139.5599976
24/10/2024,140.4100037
25/10/2024,141.5399933
28/10/2024,140.5200043
29/10/2024,141.25
30/10/2024,139.3399963
31/10/2024,132.7599945
01/11/2024,135.3999939
04/11/2024,136.0500031
05/11/2024,139.9100037
06/11/2024,145.6100006
07/11/2024,148.8800049
08/11/2024,147.6300049
11/11/2024,145.2599945
12/11/2024,148.2899933
13/11/2024,146.2700043
14/11/2024,146.7599945
15/11/2024,141.9799957
18/11/2024,140.1499939
19/11/2024,147.0099945
20/11/2024,145.8899994
21/11/2024,146.6699982
22/11/2024,141.9499969
25/11/2024,136.0200043
26/11/2024,136.9199982
27/11/2024,135.3399963
29/11/2024,138.25
02/12/2024,138.6300049
03/12/2024,140.2599945
04/12/2024,145.1399994
05/12/2024,145.0599976
06/12/2024,142.4400024
09/12/2024,138.8099976
10/12/2024,135.0700073
11/12/2024,139.3099976
12/12/2024,137.3399963
13/12/2024,134.25
16/12/2024,132
17/12/2024,130.3899994
18/12/2024,128.9100037
19/12/2024,130.6799927
20/12/2024,134.6999969
23/12/2024,139.6699982
24/12/2024,140.2200012
26/12/2024,139.9299927
27/12/2024,137.0099945
30/12/2024,137.4900055
